id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1604848804313718784,1604848804313718784,2022-12-19 14:39:06 UTC,2022-12-19,14:39:06,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] abis kelar UAS, pgn jernihin otakkk dengan ME TIME. saraninnn kegiatan me time yang seruu dongg. yang seharian gituuu  https://t.co/mEilcqZNVJ",in,[],[],['https://pbs.twimg.com/media/FkWRe4_UAAAcYXA.jpg'],13,1,46,[],[],https://twitter.com/collegemenfess/status/1604848804313718784,False,,1,https://pbs.twimg.com/media/FkWRe4_UAAAcYXA.jpg,,,,,,,[],,,,
1604848747661299712,1604848747661299712,2022-12-19 14:38:52 UTC,2022-12-19,14:38:52,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,Di prodi/fakultas kalian total biaya wisudanya berapa deh? [cm],in,[],[],[],4,0,1,[],[],https://twitter.com/collegemenfess/status/1604848747661299712,False,,0,,,,,,,,[],,,,
1604848663884619777,1604848663884619777,2022-12-19 14:38:32 UTC,2022-12-19,14:38:32,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"mau nanya⚠️ kalo disuruh bikin essay 5000 kata, dafpus nya dihitung juga nggak yah??? [cm]",in,[],[],[],2,0,0,[],[],https://twitter.com/collegemenfess/status/1604848663884619777,False,,0,,,,,,,,[],,,,
1604848215882608641,1604848215882608641,2022-12-19 14:36:45 UTC,2022-12-19,14:36:45,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] ketika kalian punya dosen yg ngeselin dan moodyan harus hati-hati kalau tbtb full senyum karena ada maunya wkwk (ini sender sama temen-temen ternyata disuruh ngebantu tugas akreditasi yg bejibun)   Bismillah deh bayarannya bisa lulus cepet,in,[],[],[],1,0,0,[],[],https://twitter.com/collegemenfess/status/1604848215882608641,False,,0,,,,,,,,[],,,,
1604848033056755712,1604848033056755712,2022-12-19 14:36:02 UTC,2022-12-19,14:36:02,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[CM] kalian yg masuk divisi kesekretariatan kalau nulis di cv versi Inggrisnya apa ya namanya? thx,in,[],[],[],1,0,0,[],[],https://twitter.com/collegemenfess/status/1604848033056755712,False,,0,,,,,,,,[],,,,
1604848020960743424,1604848020960743424,2022-12-19 14:35:59 UTC,2022-12-19,14:35:59,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] guys kalian yg lg skripsian kl nunggu filenya direvisi sama dospem yang kurleb semingguan, selama seminggu itu kalian pake buat ngapain?",in,[],[],[],2,0,2,[],[],https://twitter.com/collegemenfess/status/1604848020960743424,False,,0,,,,,,,,[],,,,
1604847984247611392,1604847984247611392,2022-12-19 14:35:50 UTC,2022-12-19,14:35:50,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] yang pake mendeley, kalo misal kita hapus di isinya trus ngapus di mendeley biar ga ribet gimana ya? Trus ngecek kalo referensinya cuma dipake sekali doang gimana?",in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1604847984247611392,False,,0,,,,,,,,[],,,,
1604847969462652931,1604847969462652931,2022-12-19 14:35:47 UTC,2022-12-19,14:35:47,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] guyss kalian yang pernah submit jurnal trus keterima, boleh saranin ga submitnya dimana? selain di sinta ya, sender lagi bingung bngt",in,[],[],[],2,0,2,[],[],https://twitter.com/collegemenfess/status/1604847969462652931,False,,0,,,,,,,,[],,,,
1604847777925603329,1604847777925603329,2022-12-19 14:35:01 UTC,2022-12-19,14:35:01,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,guys mau tanya kalo lanjut kuliah trus dibiayain itu apa cuma pns doang ya? atau perusahaan swasta ada yg mau biayain lanjut studi? [cm],in,[],[],[],1,0,0,[],[],https://twitter.com/collegemenfess/status/1604847777925603329,False,,0,,,,,,,,[],,,,
1604847745462063109,1604847745462063109,2022-12-19 14:34:53 UTC,2022-12-19,14:34:53,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] kalau kalian ditanyain ""kapan lulus?"", bakal balas gimana? Sender udah kehabisan jawaban nanggepinnya 🥲🥲🥲",in,[],[],[],5,0,2,[],[],https://twitter.com/collegemenfess/status/1604847745462063109,False,,0,,,,,,,,[],,,,
1604847617506041856,1604847617506041856,2022-12-19 14:34:23 UTC,2022-12-19,14:34:23,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] cara supaya terbuka sama temen2 di kelas gimana yaa? aku aslinya itu bawel tapi kalo sama temen yg udh deket aja :(,in,[],[],[],1,0,2,[],[],https://twitter.com/collegemenfess/status/1604847617506041856,False,,0,,,,,,,,[],,,,
1604847565131812864,1604847565131812864,2022-12-19 14:34:10 UTC,2022-12-19,14:34:10,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] gaisss spal spil pertanyaam waktu sempro donggg yang make penelitian kualitatif🤲. Tencuuu,in,[],[],[],0,0,1,[],[],https://twitter.com/collegemenfess/status/1604847565131812864,False,,0,,,,,,,,[],,,,
1604847466360119296,1604847466360119296,2022-12-19 14:33:47 UTC,2022-12-19,14:33:47,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] haloo kakak², boleh minta waktunya sebentar buat like tugas video kelompok ku? Nanti link nya aku drop dibawah. Makasii sebelumnya. TIA 🫶🏻",in,[],[],[],2,0,0,[],[],https://twitter.com/collegemenfess/status/1604847466360119296,False,,0,,,,,,,,[],,,,
1604847164563542016,1604847164563542016,2022-12-19 14:32:35 UTC,2022-12-19,14:32:35,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] kalo penelitian terdahulu itu dimasukin dapus ga?,in,[],[],[],2,1,2,[],[],https://twitter.com/collegemenfess/status/1604847164563542016,False,,0,,,,,,,,[],,,,
1604846989790695426,1604846989790695426,2022-12-19 14:31:53 UTC,2022-12-19,14:31:53,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[Cm] Besok itu Ujian terkhir, ujiannya responsi. Rasanya kok males belajar ya, karena udah capek aja sama semester ini. Kalian pernah gitu juga ga?",in,[],[],[],1,0,0,[],[],https://twitter.com/collegemenfess/status/1604846989790695426,False,,0,,,,,,,,[],,,,
1604846934631387137,1604846934631387137,2022-12-19 14:31:40 UTC,2022-12-19,14:31:40,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] Ada yang tahu ebook-ebook yang free bisa dicari dimana? Dapet tugas dari dosen yang bukunya susah banget dicari,in,[],[],[],1,0,0,[],[],https://twitter.com/collegemenfess/status/1604846934631387137,False,,0,,,,,,,,[],,,,
1604846726254596096,1604846726254596096,2022-12-19 14:30:50 UTC,2022-12-19,14:30:50,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] kalian yg anak kos dan suka masak, biasanya masak lauk apa? Selain ayam ya. Bosen bngt makan ayam🥲",in,[],[],[],10,1,5,[],[],https://twitter.com/collegemenfess/status/1604846726254596096,False,,0,,,,,,,,[],,,,
1604846226603900928,1604846226603900928,2022-12-19 14:28:51 UTC,2022-12-19,14:28:51,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] gimana yaa cara nolak kating sekosan yang mau minjem motorku? kakaknya udah minjem 3x....,in,[],[],[],3,0,2,[],[],https://twitter.com/collegemenfess/status/1604846226603900928,False,,0,,,,,,,,[],,,,
1604846220178247680,1604846220178247680,2022-12-19 14:28:50 UTC,2022-12-19,14:28:50,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] mau seneng apa sedihh, jadi bingungg..  mana kalo ngulangg matkulnya masih nunggu setahun😭  https://t.co/4VvUE1zlcO",in,[],[],['https://pbs.twimg.com/media/FkWPIdEaYAAThDn.jpg'],5,1,44,[],[],https://twitter.com/collegemenfess/status/1604846220178247680,False,,1,https://pbs.twimg.com/media/FkWPIdEaYAAThDn.jpg,,,,,,,[],,,,
1604846203350691840,1604846203350691840,2022-12-19 14:28:46 UTC,2022-12-19,14:28:46,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] ada yang pernah magang di hotel di Jakarta gak ya dan punya nomor HRDnya? Aku boleh minta? Soalnya aku lagi cari magang di hotel Jakarta tapi harus ngasih nomor HRDnya ke kaprodiku,in,[],[],[],0,0,1,[],[],https://twitter.com/collegemenfess/status/1604846203350691840,False,,0,,,,,,,,[],,,,
1604845914497069057,1604845914497069057,2022-12-19 14:27:37 UTC,2022-12-19,14:27:37,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] Haii boleh minta tolong subscribe &amp; like video tugas saya di youtube? Nanti saya dm link nyaa. Btw makasih sebelumnya!,in,[],[],[],4,0,1,[],[],https://twitter.com/collegemenfess/status/1604845914497069057,False,,0,,,,,,,,[],,,,
1604845732057317376,1604845732057317376,2022-12-19 14:26:53 UTC,2022-12-19,14:26:53,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[CM] Ini baru jalan 1 semester S2, kok dosen ngasih tugasnya bikin stres semua ya. Alias, kenapa susah sekali dimengerti. Udah mah dikasih unfinished readings ini lagi tugas yang kaga paham 😭😭😭  https://t.co/o2uqhuarxw",in,[],[],['https://pbs.twimg.com/media/FkWOsFqVQAAzvDl.jpg'],4,2,2,[],[],https://twitter.com/collegemenfess/status/1604845732057317376,False,,1,https://pbs.twimg.com/media/FkWOsFqVQAAzvDl.jpg,,,,,,,[],,,,
1604845620912455680,1604845620912455680,2022-12-19 14:26:27 UTC,2022-12-19,14:26:27,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] sender ada tugas paper temanya kesenjangan ekonomi antar daerah, tapi sender bingung rumusan masalahnya apa huhuhu minta saran dong guys buntu bgtttt🥲",in,[],[],[],2,0,1,[],[],https://twitter.com/collegemenfess/status/1604845620912455680,False,,0,,,,,,,,[],,,,
1604845600348180481,1604845600348180481,2022-12-19 14:26:22 UTC,2022-12-19,14:26:22,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] guys bikin akun kampus merdeka tuh disarankan pake email pribadi atau email kampus ya? thanks in advance!,in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1604845600348180481,False,,0,,,,,,,,[],,,,
1604845467782651904,1604845467782651904,2022-12-19 14:25:50 UTC,2022-12-19,14:25:50,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] guyss ada yg bersedia menjadi responden aku? kriterianya cuma usia 18-21 th dan tinggal di Indonesia. rep aja nanti aku dm:'')  https://t.co/bFvFUGZxHY,in,[],[],['https://pbs.twimg.com/media/FkWOcs0VsAU_YCM.jpg'],8,0,1,[],[],https://twitter.com/collegemenfess/status/1604845467782651904,False,,1,https://pbs.twimg.com/media/FkWOcs0VsAU_YCM.jpg,,,,,,,[],,,,
1604845467157659648,1604845466017234944,2022-12-19 14:25:50 UTC,2022-12-19,14:25:50,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,jobdesk orang lain) untuk kelompok. Salah gak kalau aku nolak? Soalnya jobdesknya udah dibagiin dan bagian aku emang udah selesai. I need your advice.. makasih!,in,[],[],[],0,1,1,[],[],https://twitter.com/collegemenfess/status/1604845467157659648,False,,0,,,,,,,,[],,,,
1604845466017234944,1604845466017234944,2022-12-19 14:25:50 UTC,2022-12-19,14:25:50,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[Cm] aku mau cerita guys, jadi aku sekelompok ber-empat. Nah praktikum kali ini jobdesknya diubah, yang asalnya semuanya dikerjain aku, jadi bareng bareng. Seneng banget. Tapi, tadi ada salah satu anggota yang minta maksa ke aku buat fotoin jawaban aku (yang sebenernya (cont)",in,[],[],[],1,1,1,[],[],https://twitter.com/collegemenfess/status/1604845466017234944,False,,0,,,,,,,,[],,,,
1604845314275348480,1604845314275348480,2022-12-19 14:25:14 UTC,2022-12-19,14:25:14,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] jadi klo bikin abstrak itu setelah isinya selesai ya? Abstract itu harus menjelaskan apa yg kita tulis secara ringkas gtu kan?,in,[],[],[],3,0,1,[],[],https://twitter.com/collegemenfess/status/1604845314275348480,False,,0,,,,,,,,[],,,,
1604845310924455937,1604845310924455937,2022-12-19 14:25:13 UTC,2022-12-19,14:25:13,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] permisi, ada yg kuliah di ui? boleh minta tolong download file di lib ui? makasih sebelumnya yaa. 🙏",in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1604845310924455937,False,,0,,,,,,,,[],,,,
1604845239847436288,1604845239847436288,2022-12-19 14:24:56 UTC,2022-12-19,14:24:56,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] kalian yang UAS-nya diganti dengan tugas besar yang harus bikin produk dan/atau dibikin artikel juga, sekarang lagi pusing gak sih? 😭",in,[],[],[],4,0,0,[],[],https://twitter.com/collegemenfess/status/1604845239847436288,False,,0,,,,,,,,[],,,,
1604845218397913088,1604845218397913088,2022-12-19 14:24:51 UTC,2022-12-19,14:24:51,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[Cm] Penelitian rnd tapi ditambah jg sama penelitian one group pre test post test emang bisa ya?,in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1604845218397913088,False,,0,,,,,,,,[],,,,
1604845064248623105,1604845064248623105,2022-12-19 14:24:14 UTC,2022-12-19,14:24:14,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] mnrt kalian gimana? Kl slh ak hpus  https://t.co/VqPS1qWJZQ,in,[],[],['https://pbs.twimg.com/media/FkWOFNMUYAAHSU0.jpg'],6,0,1,[],[],https://twitter.com/collegemenfess/status/1604845064248623105,False,,1,https://pbs.twimg.com/media/FkWOFNMUYAAHSU0.jpg,,,,,,,[],,,,
1604844674614956033,1604844674614956033,2022-12-19 14:22:41 UTC,2022-12-19,14:22:41,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"Guys no salty aku mau nanya, kalau mau belajar bahasa ing sebelum ke grammar harus belajar apa dulu? Biar pas belajar grammar nya gampang [cm]",in,[],[],[],2,0,6,[],[],https://twitter.com/collegemenfess/status/1604844674614956033,False,,0,,,,,,,,[],,,,
1604844653794058240,1604844653794058240,2022-12-19 14:22:36 UTC,2022-12-19,14:22:36,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] staff TU Fakultas kalian jutek gak guys? cr : ig  https://t.co/yM2WJIHbfV,in,[],[],['https://pbs.twimg.com/media/FkWNtT-UUAEHJZn.jpg'],110,30,247,[],[],https://twitter.com/collegemenfess/status/1604844653794058240,False,,1,https://pbs.twimg.com/media/FkWNtT-UUAEHJZn.jpg,,,,,,,[],,,,
1604844484017106944,1604844484017106944,2022-12-19 14:21:56 UTC,2022-12-19,14:21:56,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[CM] pls notice sender bantu jawab ya yg tau krn lg bimbang bgt :(  https://t.co/MgppLshAd5,in,[],[],['https://pbs.twimg.com/media/FkWNjY_aYAA9e2R.jpg'],0,1,1,[],[],https://twitter.com/collegemenfess/status/1604844484017106944,False,,1,https://pbs.twimg.com/media/FkWNjY_aYAA9e2R.jpg,,,,,,,[],,,,
1604844193318604800,1604844193318604800,2022-12-19 14:20:46 UTC,2022-12-19,14:20:46,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"Haha hehe, mind to tell me the best option?? Btw, yg B, udh ada penelitian terdahulu dr jurnal univ lain di tahun yg sama, variabel xy sama, kritetia sampel sama, lokasi sama (prev), tapi di aku aku persmepit jadi kabupaten. [Cm]  https://t.co/CSANHYS7N0",in,[],[],['https://pbs.twimg.com/media/FkWNSghVQAATrlH.jpg'],1,0,2,[],[],https://twitter.com/collegemenfess/status/1604844193318604800,False,,1,https://pbs.twimg.com/media/FkWNSghVQAATrlH.jpg,,,,,,,[],,,,
1604844158983643137,1604844158983643137,2022-12-19 14:20:38 UTC,2022-12-19,14:20:38,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] ada gak yang anak rantau ga balik tahun baru ini?? tahun baruan sendiri pada ngapain? bingung :( aga miris maap,in,[],[],[],3,0,1,[],[],https://twitter.com/collegemenfess/status/1604844158983643137,False,,0,,,,,,,,[],,,,
1604844097793323008,1604844097793323008,2022-12-19 14:20:24 UTC,2022-12-19,14:20:24,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] sender lagi di posisi ini. Doain sender cepet selesai ya, capek banget udah skripsian dari semester 7 dan sekarang udah mau semester 10.  https://t.co/uQ73jal1mp",in,[],[],['https://pbs.twimg.com/media/FkWNM8NaYAElSFh.jpg'],12,8,98,[],[],https://twitter.com/collegemenfess/status/1604844097793323008,False,,1,https://pbs.twimg.com/media/FkWNM8NaYAElSFh.jpg,,,,,,,[],,,,
1604844020433580032,1604844020433580032,2022-12-19 14:20:05 UTC,2022-12-19,14:20:05,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,Sender mau perbaikan absensi kata dosen hubungi pihak elearning. Kata pihak elearn yang bisa mengubah absensi hanya dosen. Sender sudah hubungi dosen ybs ga kunjung direspon dan berakhir diblokir. Padahal sender hanya mengirim pesan ke beliau sekali ;( [cm] harus gimana ya?,in,[],[],[],1,0,0,[],[],https://twitter.com/collegemenfess/status/1604844020433580032,False,,0,,,,,,,,[],,,,
1604843511656112128,1604843511656112128,2022-12-19 14:18:04 UTC,2022-12-19,14:18:04,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[Cm] Teman teman colleku.. Apakah boleh meminta izin untuk membantu sender yang ditimpuk tugas ini buat bantu isi kuesioner? 🥺🥺 1. Mahasiswa/i 2. Pernah pakai Joox/Spotify  https://t.co/UJEnmYHNFp,in,[],[],['https://pbs.twimg.com/media/FkWMq0iaUAAjjYj.jpg'],69,1,22,[],[],https://twitter.com/collegemenfess/status/1604843511656112128,False,,1,https://pbs.twimg.com/media/FkWMq0iaUAAjjYj.jpg,,,,,,,[],,,,
1604843356370018305,1604843356370018305,2022-12-19 14:17:27 UTC,2022-12-19,14:17:27,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] guys ada yang penelitian skripsinya kualitatif pake observasi ngga? please help me aku pengen nanya2 seputar observasi soalnya masih belum begitu paham😭😭,in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1604843356370018305,False,,0,,,,,,,,[],,,,
1604843343938060288,1604843343938060288,2022-12-19 14:17:24 UTC,2022-12-19,14:17:24,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] wta lembar pengesahan praktik kerja itu dibutuhkan ttd siapa aja ya selain dosen pembimbing? Makasihh :"")",in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1604843343938060288,False,,0,,,,,,,,[],,,,
1604843217782190081,1604843217782190081,2022-12-19 14:16:54 UTC,2022-12-19,14:16:54,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] cunggg syp yg masih di kos☝️  Kalian pulang kapan?,in,[],[],[],2,0,1,[],[],https://twitter.com/collegemenfess/status/1604843217782190081,False,,0,,,,,,,,[],,,,
1604843101847052288,1604843101847052288,2022-12-19 14:16:26 UTC,2022-12-19,14:16:26,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] the rules: ""cicil lah skripsimu walo satu kalimat, dua kalimat. dan setelah itu boleh anda turu""  https://t.co/C9qOMoE2kU",in,[],[],['https://pbs.twimg.com/media/FkWMS_BagAQ_eGV.jpg'],9,7,62,[],[],https://twitter.com/collegemenfess/status/1604843101847052288,False,,1,https://pbs.twimg.com/media/FkWMS_BagAQ_eGV.jpg,,,,,,,[],,,,
1604843040375721985,1604843040375721985,2022-12-19 14:16:12 UTC,2022-12-19,14:16:12,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[Cm] help me please, kok mendeley nya gni ya :(, tb tb jd putih pdhl td bisa kedeteksi  https://t.co/u1xZiVXPtF",in,[],[],['https://pbs.twimg.com/media/FkWMPTrUEAA3oZJ.jpg'],3,0,1,[],[],https://twitter.com/collegemenfess/status/1604843040375721985,False,,1,https://pbs.twimg.com/media/FkWMPTrUEAA3oZJ.jpg,,,,,,,[],,,,
1604843011417919488,1604843011417919488,2022-12-19 14:16:05 UTC,2022-12-19,14:16:05,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] boleh marah gak sih ini?😔  https://t.co/5Izoy1nEgJ,in,[],[],['https://pbs.twimg.com/media/FkWMNldVUAIFl9p.jpg'],7,0,4,[],[],https://twitter.com/collegemenfess/status/1604843011417919488,False,,1,https://pbs.twimg.com/media/FkWMNldVUAIFl9p.jpg,,,,,,,[],,,,
1604842870099574784,1604842870099574784,2022-12-19 14:15:31 UTC,2022-12-19,14:15:31,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] cara meminta temen untuk stop nebeng gimana yah :) tips dong, soalnya ga suka tunggu2 an, dia ga pernah gantiin nyetir karena katanya takut gonceng aku, ngisi bensin juga ga pernah inisiatif bagi 2, tp baik si orgnya mah",in,[],[],[],1,0,2,[],[],https://twitter.com/collegemenfess/status/1604842870099574784,False,,0,,,,,,,,[],,,,
1604842848804737024,1604842848804737024,2022-12-19 14:15:26 UTC,2022-12-19,14:15:26,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[CM] aku selama kuliah ga ikut apa-apa, dan sekarang mau nyoba buat ikut magang kampus merdeka. Bisa lolos ga ya kira-kira aku ikut ini....???",in,[],[],[],0,0,3,[],[],https://twitter.com/collegemenfess/status/1604842848804737024,False,,0,,,,,,,,[],,,,
1604842817041272832,1604842817041272832,2022-12-19 14:15:18 UTC,2022-12-19,14:15:18,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[CM] GUYS SENDER AMBIL MAGISTER TP SENDER SETRESSSS TIAP NUGAS SERASA SKRIPSIAN PDHL CUMA TUGAS😭 tp ak have fun kuliahnya😭 keknya kena cuIture shock dlu s1 swasta, s2 negeri😭",in,[],[],[],2,0,1,[],[],https://twitter.com/collegemenfess/status/1604842817041272832,False,,0,,,,,,,,[],,,,
1604842718894514177,1604842718894514177,2022-12-19 14:14:55 UTC,2022-12-19,14:14:55,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[Cm] halo yg lagi skripsian, biasanya kalian ngisi waktu selain ngerjain skripsi, ngapain aja? Ada yang ikut les nggak? mau minta info kegiatan yang kalian lakuin dong Buat inspirasi ajaa, makasii",in,[],[],[],3,0,0,[],[],https://twitter.com/collegemenfess/status/1604842718894514177,False,,0,,,,,,,,[],,,,
1604842620101935105,1604842620101935105,2022-12-19 14:14:31 UTC,2022-12-19,14:14:31,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] katanya kalo ada 40org yg doain bakal terkabul, minta doanya dong gais bsk sender mau survey magang lagi smoga dapet huhu, tadi udh keliling &gt;3 kali semuanya engga nerima mhs magang :((",in,[],[],[],1,0,1,[],[],https://twitter.com/collegemenfess/status/1604842620101935105,False,,0,,,,,,,,[],,,,
1604842338005630978,1604842338005630978,2022-12-19 14:13:24 UTC,2022-12-19,14:13:24,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[cm] guyss +- daftar magang merdeka, masih ragu mau ikut magang merdeka atau magang dari kampus aja",in,[],[],[],2,1,2,[],[],https://twitter.com/collegemenfess/status/1604842338005630978,False,,0,,,,,,,,[],,,,
1604841638513479680,1604841638513479680,2022-12-19 14:10:37 UTC,2022-12-19,14:10:37,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] setelah uas selesai semua dah boleh langsung balik kampung gak sih? apa habis uas masih ada yg diurus gitu kah biasanya? aku maba masih belum punya pengalaman wkwk. takut pas udah balik masih ada hal mendesak di kampus.  https://t.co/CnuyKDNLTK,in,[],[],['https://pbs.twimg.com/media/FkWK9y1VEAA7gB4.jpg'],7,1,5,[],[],https://twitter.com/collegemenfess/status/1604841638513479680,False,,1,https://pbs.twimg.com/media/FkWK9y1VEAA7gB4.jpg,,,,,,,[],,,,
1604841586055008256,1604841586055008256,2022-12-19 14:10:25 UTC,2022-12-19,14:10:25,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,"[Cm] Guysss.. boleh minta tolong bantuin isi kuesionerku? Masih butuh banyak responden😭🙏 Kriterianya 1. Penggemar NCT 2. Suka &amp; sering jajan merch NCT Yg mau barter jg boleh, linknya ntar aku dm yaa  Makasih buat yg bersedia bantu💚  https://t.co/whp4775YdB",in,[],[],['https://pbs.twimg.com/media/FkWK6wBVQAA2v2u.jpg'],22,3,11,[],[],https://twitter.com/collegemenfess/status/1604841586055008256,False,,1,https://pbs.twimg.com/media/FkWK6wBVQAA2v2u.jpg,,,,,,,[],,,,
1604841444682141699,1604841444682141699,2022-12-19 14:09:51 UTC,2022-12-19,14:09:51,+0000,1046084008742801408,collegemenfess,COLLE OPFOLL 20.00 WIB | CEK PINNED😎,,[cm] GAIS HELP TOLONK😵‍💫😵‍💫😵‍💫 ada yg pernah uji heteroskedastisitas pake J4SP nga yah? sender cari tutorial di ytb dikit bgt sumbernya dan syulid dimengertiiii😵‍💫😵‍💫😵‍💫😵‍💫  https://t.co/E7eWggvhAi,in,[],['https://twitter.com/messages/media/1604841435903037450'],[],0,0,1,[],[],https://twitter.com/collegemenfess/status/1604841444682141699,False,,0,,,,,,,,[],,,,
